,country_pre,behavior,level,survey_response_information_version,value,group
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Indonesia,Indonesia,0,0,0,0,Country Belief
Germany,Germany,vaccine,high,1,78,Broad
Germany,Germany,vaccine,high,2,78,Broad
Germany,Germany,vaccine,high,3,78,Broad
Germany,Germany,vaccine,high,4,77,Broad
Germany,Germany,vaccine,high,5,77,Broad
Germany,Germany,vaccine,high,6,80,Broad
Germany,Germany,vaccine,high,7,83,Broad
Germany,Germany,vaccine,high,8,84,Broad
Germany,Germany,vaccine,high,9,84,Broad
Germany,Germany,vaccine,high,10,84,Broad
Germany,Germany,vaccine,high,11,85,Broad
Germany,Germany,vaccine,low,1,55,Narrow
Germany,Germany,vaccine,low,2,54,Narrow
Germany,Germany,vaccine,low,3,54,Narrow
Germany,Germany,vaccine,low,4,54,Narrow
Germany,Germany,vaccine,low,5,54,Narrow
Germany,Germany,vaccine,low,6,58,Narrow
Germany,Germany,vaccine,low,7,64,Narrow
Germany,Germany,vaccine,low,8,66,Narrow
Germany,Germany,vaccine,low,9,67,Narrow
Germany,Germany,vaccine,low,10,69,Narrow
Germany,Germany,vaccine,low,11,71,Narrow
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Germany,Germany,0,0,0,0,Country Belief
Nigeria,Nigeria,vaccine,high,1,75,Broad
Nigeria,Nigeria,vaccine,high,2,77,Broad
Nigeria,Nigeria,vaccine,high,3,77,Broad
Nigeria,Nigeria,vaccine,high,4,79,Broad
Nigeria,Nigeria,vaccine,high,5,80,Broad
Nigeria,Nigeria,vaccine,high,6,77,Broad
Nigeria,Nigeria,vaccine,high,7,74,Broad
Nigeria,Nigeria,vaccine,high,8,74,Broad
Nigeria,Nigeria,vaccine,high,9,75,Broad
Nigeria,Nigeria,vaccine,high,10,77,Broad
Nigeria,Nigeria,vaccine,high,11,79,Broad
Nigeria,Nigeria,vaccine,low,1,59,Narrow
Nigeria,Nigeria,vaccine,low,2,59,Narrow
Nigeria,Nigeria,vaccine,low,3,59,Narrow
Nigeria,Nigeria,vaccine,low,4,63,Narrow
Nigeria,Nigeria,vaccine,low,5,63,Narrow
Nigeria,Nigeria,vaccine,low,6,59,Narrow
Nigeria,Nigeria,vaccine,low,7,54,Narrow
Nigeria,Nigeria,vaccine,low,8,54,Narrow
Nigeria,Nigeria,vaccine,low,9,56,Narrow
Nigeria,Nigeria,vaccine,low,10,58,Narrow
Nigeria,Nigeria,vaccine,low,11,60,Narrow
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
Nigeria,Nigeria,0,0,0,0,Country Belief
